review_id,source,review_text,rating,review_date,app_version
play_0b367f0f-278a-4dec-badc-952264fd8006,Play Store,The delivery is keep on delaying. worst. after delay the delivered wrong product. even after informing this to support team thrice every time they say that it's not their fault. the worst experience in the very first order. i don't wanna give even one star,1.0,2026-08-02 16:54:03.000000,4.0.3
play_bbbeca46-b481-4e34-86d2-840736ff59c9,Play Store,"Extremely disappointing experience. My order was originally committed for delivery on 6 August, but the date was repeatedly postponed. Despite multiple follow-ups and escalation to the Grievance Officer, I was repeatedly assured of priority delivery. Finally, on 14 August, Nykaa admitted that they were unable to deliver and offered a refund. I needed the product for an important function and had to make last-minute arrangements. False delivery commitments and poor accountability.",1.0,2026-08-22 10:17:32.000000,4.0.4
play_c9f753c1-30ac-4d47-b6e6-2770d143a107,Play Store,WORST app and WORST ustomer service! i emailed them to update the phone number associated with my account since I have lost access to my old phone number. They literally asked me to delete my account and create a new one with a new phone number and email. Like what is this customer service? I will lose access to my orders list and favs! Customer service didn't even wanted to help! Pathetic! Zero stars!,1.0,2026-06-18 23:11:49.000000,4.0.1
play_530d1d5f-2cae-4477-ab1b-943fe11d80b8,Play Store,Ghatiya app you guys are frauds it's been 11 days since i placed my order but it is still not delivered to me and delivery person didn't even contacted me once although I've entered my alternate number very disgusting app worst experience i even cancelled my order & uninstalled the app👎😡💔my first order was delivered at expected delivery date it was delivered quite nicely but this time they extremely irritated me 👎so this is happening with me again for my latest order. Totally disappointed😞,1.0,2026-07-23 14:26:38.000000,4.0.3
play_d51d2a0d-3617-4dcc-a952-fbd47783b5b8,Play Store,"worst app don't you use it...I ordered a gift for someone and delivery delayed since 10 days and still not came showing 3 more days delay....even cannot cancel the order...I highly recommend use Amazon,flipkart or even messho but don't use this app please to all my brothers and sisters there",1.0,2026-08-19 21:13:36.000000,4.0.4
play_74d4155e-574e-4d37-ae4a-2483a1617394,Play Store,"Misleading ""Free Delivery"" & Unresponsive Customer Service As a Gold/Privilege member, I was charged extra for delivery despite being promised free shipping as a tier benefit. To make matters worse, customer service failed to answer my calls when I tried to resolve the issue. Misleading membership perks and zero support.",1.0,2026-08-07 20:29:30.000000,4.0.3
play_b6acf85a-511d-4a36-9cd7-828263f208a2,Play Store,"I am extremely disappointed with the delivery service. This is the third time my order has been marked as undelivered and returned to the warehouse, even though I was available to receive it. Today, I received a delivery call after 11:00 PM, which is an inappropriate time to attempt a delivery. Since customer support is not available at that hour, I had no way to immediately report the issue or seek assistance. It almost feels as though the delivery attempt was made at a time when I couldn't con",1.0,2026-06-28 23:51:54.000000,4.0.1
play_2fa58ab1-64c7-483c-8757-e22dc841b7d1,Play Store,"Very disappointing experience with Nykaa. My order is still not delivered even after the promised date, with no proper update from support. For a brand this big, the delivery and customer service is really poor.",1.0,2026-08-27 21:18:26.000000,4.0.4
play_6afcb18e-6ed9-41b8-8b6c-22eafea8d885,Play Store,"Product shades shown on website is not matching I have order dark shade but it is not dark in shade , it is clearly visible, very shameful and pathetic service , first they are sending unsealed product and when custome raised return they denyed and reason they are sharing we didn't receive opend product then why you bloody sending the unpacked /unsealed product to the customer #scammers, #fraud #nykaafraud #pathetic",1.0,2026-08-17 13:02:52.000000,4.0.4
play_803db160-8698-45da-8728-b1d4fdec87f2,Play Store,"I had the worst experience from nkyaa, i ordered two of the same body mist but when I received my parcel it had only one of the product, the box in which it came was just too small to fit two of the mist, i even made a video while opening the parcel but when i complained about issue at the customer care he we have triple checked your parcel before sending the package so its not possible that one of the item is missed i even sent them email regarding this but they did nothing, please contact me!!",1.0,2026-07-20 12:18:17.000000,4.0.3
play_c1aa5043-a59d-4114-855c-e18a1f776817,Play Store,"""I placed my order so many days ago, and it still hasn't been delivered. Every day it shows a delayed delivery and keeps pushing the date forward. Please look into this. This has been a very bad experience for me.""",1.0,2026-08-18 07:04:43.000000,4.0.4
play_fa1c1358-0ffd-4738-8de4-2b4d7d6f7980,Play Store,This app is getting worst i ordered products few days back recieved something else worth very less value i tried connecting to customer care they said they ll refund the very next day they are denying that the order is correctly dispatched this is so wrong nykaa s part plus there customer care is worst i have called them 7 times then they picked I said connect to your senior they said they are not available and would call back soon.i didn't receive any call then .pls don't shop from these,1.0,2026-07-24 14:21:18.000000,4.0.3
play_be4cbd77-033b-44ff-a25e-06bee94b2d3c,Play Store,"I had a good experience ordering products from nykaa until recently, the packaging of the products have become so poor . last few orders the packing was so bad that the product box would be damaged or the product itself is leaked hence so much of product is wasted . No doubt that the products from nykaa are amazing but please i request you to improve on packaging",3.0,2026-07-13 13:07:37.000000,4.0.3
play_0e3cb47a-c22d-4ce2-a55e-91e882dd7be9,Play Store,this is one of the worst app i ever use. i will never buy any product from this app. product will never deliver what the date they shown. costumer service is also very bad. they never give right information.,1.0,2026-08-30 04:41:37.000000,4.0.5
play_bfde459d-e3f9-498c-94dd-de8b1565e974,Play Store,I use this app every day to track my tasks. The interface is very clean and easy to use. Syncs fast across my devices. Highly recommend to anyone who wants to stay organized,5.0,2026-08-12 23:18:47.000000,4.0.4
play_e5d68435-e343-4eec-9bf8-983b2a5dfac7,Play Store,"This is by far the worst app I've ever used. My first order arrived damaged and leaking, so the delivery person took it back. I placed the order again, and it still hasn't been delivered. Extremely disappointing. you can do better than this nykaa",1.0,2026-07-29 18:37:05.000000,4.0.3
play_b30cf1d8-377e-4cff-b52f-6ccf0016596f,Play Store,"Nykaa on Hotpink sale rolled out an offer, Buy 1 Get 1, but it was click bait. the offer did not apply on cart. The quality has drastically decreased. even the customer care executive are bad. the offer was BOGO on all Nykaa products, as the offer said. but the customer care executive said that I had to add same product twice to avail the offer. that is extremely unhinged and stupid reply.!!!!!",1.0,2026-07-26 21:40:54.000000,4.0.3
play_ae961997-03a7-4393-9c33-ffd03571b521,Play Store,"The delivery was delayed by 2 days without any explanation or communication from Nykaa. If you're planning your purchase based on the promised delivery date, be prepared for potential delays and inconvenience. What was even more disappointing was the lack of an option to cancel the order, despite the delay being entirely on Nykaa's side. Overall, the delivery experience is frustrating and needs significant improvement.",1.0,2026-07-07 18:15:13.000000,4.0.2
